"country","ccode","electricity.source","year","value","series","unit","country.year","ccode.year"
"Botswana","BWA","Nuclear","2010",0,"electricity source","percent","Botswana.2010","BWA.2010"
"Botswana","BWA","Nuclear","2011",0,"electricity source","percent","Botswana.2011","BWA.2011"
"Botswana","BWA","Nuclear","2012",0,"electricity source","percent","Botswana.2012","BWA.2012"
"Botswana","BWA","Nuclear","2013",0,"electricity source","percent","Botswana.2013","BWA.2013"
"Botswana","BWA","Nuclear","2014",0,"electricity source","percent","Botswana.2014","BWA.2014"
"Botswana","BWA","Nuclear","2015",NA,"electricity source","percent","Botswana.2015","BWA.2015"
"Botswana","BWA","Nuclear","2016",NA,"electricity source","percent","Botswana.2016","BWA.2016"
"Botswana","BWA","Nuclear","2017",NA,"electricity source","percent","Botswana.2017","BWA.2017"
"Botswana","BWA","Nuclear","2018",NA,"electricity source","percent","Botswana.2018","BWA.2018"
"Botswana","BWA","Oil","1999",0.0239149689991143,"electricity source","percent","Botswana.1999","BWA.1999"
"Botswana","BWA","Oil","2000",0.0236842105263158,"electricity source","percent","Botswana.2000","BWA.2000"
"Botswana","BWA","Oil","2001",0.0212577502214349,"electricity source","percent","Botswana.2001","BWA.2001"
"Botswana","BWA","Oil","2002",0.0253054101221641,"electricity source","percent","Botswana.2002","BWA.2002"
"Botswana","BWA","Oil","2003",0.027831094049904,"electricity source","percent","Botswana.2003","BWA.2003"
"Botswana","BWA","Oil","2004",0.0523613963039014,"electricity source","percent","Botswana.2004","BWA.2004"
"Botswana","BWA","Oil","2005",0.00570342205323194,"electricity source","percent","Botswana.2005","BWA.2005"
"Botswana","BWA","Oil","2006",0.00610376398779247,"electricity source","percent","Botswana.2006","BWA.2006"
"Botswana","BWA","Oil","2007",0.0072463768115942,"electricity source","percent","Botswana.2007","BWA.2007"
"Botswana","BWA","Oil","2008",0,"electricity source","percent","Botswana.2008","BWA.2008"
"Botswana","BWA","Oil","2009",0,"electricity source","percent","Botswana.2009","BWA.2009"
"Botswana","BWA","Oil","2010",0,"electricity source","percent","Botswana.2010","BWA.2010"
"Botswana","BWA","Oil","2011",0.0857740585774059,"electricity source","percent","Botswana.2011","BWA.2011"
"Botswana","BWA","Oil","2012",0.285714285714286,"electricity source","percent","Botswana.2012","BWA.2012"
"Botswana","BWA","Oil","2013",0.175514626218852,"electricity source","percent","Botswana.2013","BWA.2013"
"Botswana","BWA","Oil","2014",0.0428015564202335,"electricity source","percent","Botswana.2014","BWA.2014"
"Botswana","BWA","Oil","2015",0.0360633636670037,"electricity source","percent","Botswana.2015","BWA.2015"
"Botswana","BWA","Oil","2016",NA,"electricity source","percent","Botswana.2016","BWA.2016"
"Botswana","BWA","Oil","2017",NA,"electricity source","percent","Botswana.2017","BWA.2017"
"Botswana","BWA","Oil","2018",NA,"electricity source","percent","Botswana.2018","BWA.2018"
"Botswana","BWA","Renewables","1999",0,"electricity source","percent","Botswana.1999","BWA.1999"
"Botswana","BWA","Renewables","2000",0,"electricity source","percent","Botswana.2000","BWA.2000"
"Botswana","BWA","Renewables","2001",0,"electricity source","percent","Botswana.2001","BWA.2001"
"Botswana","BWA","Renewables","2002",0,"electricity source","percent","Botswana.2002","BWA.2002"
"Botswana","BWA","Renewables","2003",0,"electricity source","percent","Botswana.2003","BWA.2003"
"Botswana","BWA","Renewables","2004",0,"electricity source","percent","Botswana.2004","BWA.2004"
"Botswana","BWA","Renewables","2005",0,"electricity source","percent","Botswana.2005","BWA.2005"
"Botswana","BWA","Renewables","2006",0,"electricity source","percent","Botswana.2006","BWA.2006"
"Botswana","BWA","Renewables","2007",0,"electricity source","percent","Botswana.2007","BWA.2007"
"Botswana","BWA","Renewables","2008",0,"electricity source","percent","Botswana.2008","BWA.2008"
"Botswana","BWA","Renewables","2009",0,"electricity source","percent","Botswana.2009","BWA.2009"
"Botswana","BWA","Renewables","2010",0,"electricity source","percent","Botswana.2010","BWA.2010"
"Botswana","BWA","Renewables","2011",0,"electricity source","percent","Botswana.2011","BWA.2011"
"Botswana","BWA","Renewables","2012",0,"electricity source","percent","Botswana.2012","BWA.2012"
"Botswana","BWA","Renewables","2013",0.00108342361863489,"electricity source","percent","Botswana.2013","BWA.2013"
"Botswana","BWA","Renewables","2014",0.000432338953739732,"electricity source","percent","Botswana.2014","BWA.2014"
"Botswana","BWA","Renewables","2015",0.000337040781934614,"electricity source","percent","Botswana.2015","BWA.2015"
"Botswana","BWA","Renewables","2016",NA,"electricity source","percent","Botswana.2016","BWA.2016"
"Botswana","BWA","Renewables","2017",NA,"electricity source","percent","Botswana.2017","BWA.2017"
"Botswana","BWA","Renewables","2018",NA,"electricity source","percent","Botswana.2018","BWA.2018"
"Cameroon","CMR","Coal","1999",0,"electricity source","percent","Cameroon.1999","CMR.1999"
"Cameroon","CMR","Coal","2000",0,"electricity source","percent","Cameroon.2000","CMR.2000"
"Cameroon","CMR","Coal","2001",0,"electricity source","percent","Cameroon.2001","CMR.2001"
"Cameroon","CMR","Coal","2002",0,"electricity source","percent","Cameroon.2002","CMR.2002"
"Cameroon","CMR","Coal","2003",0,"electricity source","percent","Cameroon.2003","CMR.2003"
"Cameroon","CMR","Coal","2004",0,"electricity source","percent","Cameroon.2004","CMR.2004"
"Cameroon","CMR","Coal","2005",0,"electricity source","percent","Cameroon.2005","CMR.2005"
"Cameroon","CMR","Coal","2006",0,"electricity source","percent","Cameroon.2006","CMR.2006"
"Cameroon","CMR","Coal","2007",0,"electricity source","percent","Cameroon.2007","CMR.2007"
"Cameroon","CMR","Coal","2008",0,"electricity source","percent","Cameroon.2008","CMR.2008"
"Cameroon","CMR","Coal","2009",0,"electricity source","percent","Cameroon.2009","CMR.2009"
"Cameroon","CMR","Coal","2010",0,"electricity source","percent","Cameroon.2010","CMR.2010"
"Cameroon","CMR","Coal","2011",0,"electricity source","percent","Cameroon.2011","CMR.2011"
"Cameroon","CMR","Coal","2012",0,"electricity source","percent","Cameroon.2012","CMR.2012"
"Cameroon","CMR","Coal","2013",0,"electricity source","percent","Cameroon.2013","CMR.2013"
"Cameroon","CMR","Coal","2014",0,"electricity source","percent","Cameroon.2014","CMR.2014"
"Cameroon","CMR","Coal","2015",0,"electricity source","percent","Cameroon.2015","CMR.2015"
"Cameroon","CMR","Coal","2016",NA,"electricity source","percent","Cameroon.2016","CMR.2016"
"Cameroon","CMR","Coal","2017",NA,"electricity source","percent","Cameroon.2017","CMR.2017"
"Cameroon","CMR","Coal","2018",NA,"electricity source","percent","Cameroon.2018","CMR.2018"
"Cameroon","CMR","Hydro","1999",0.987559241706161,"electricity source","percent","Cameroon.1999","CMR.1999"
"Cameroon","CMR","Hydro","2000",0.989080459770115,"electricity source","percent","Cameroon.2000","CMR.2000"
"Cameroon","CMR","Hydro","2001",0.981078791301892,"electricity source","percent","Cameroon.2001","CMR.2001"
"Cameroon","CMR","Hydro","2002",0.964242424242424,"electricity source","percent","Cameroon.2002","CMR.2002"
"Cameroon","CMR","Hydro","2003",0.957654723127036,"electricity source","percent","Cameroon.2003","CMR.2003"
"Cameroon","CMR","Hydro","2004",0.953771289537713,"electricity source","percent","Cameroon.2004","CMR.2004"
"Cameroon","CMR","Hydro","2005",0.942057942057942,"electricity source","percent","Cameroon.2005","CMR.2005"
"Cameroon","CMR","Hydro","2006",0.762240501370936,"electricity source","percent","Cameroon.2006","CMR.2006"
"Cameroon","CMR","Hydro","2007",0.733740225061987,"electricity source","percent","Cameroon.2007","CMR.2007"
"Cameroon","CMR","Hydro","2008",0.744939271255061,"electricity source","percent","Cameroon.2008","CMR.2008"
"Cameroon","CMR","Hydro","2009",0.694449247795262,"electricity source","percent","Cameroon.2009","CMR.2009"
"Cameroon","CMR","Hydro","2010",0.722156297677573,"electricity source","percent","Cameroon.2010","CMR.2010"
"Cameroon","CMR","Hydro","2011",0.742611045431515,"electricity source","percent","Cameroon.2011","CMR.2011"
"Cameroon","CMR","Hydro","2012",0.74010582010582,"electricity source","percent","Cameroon.2012","CMR.2012"
"Cameroon","CMR","Hydro","2013",0.741016333938294,"electricity source","percent","Cameroon.2013","CMR.2013"
"Cameroon","CMR","Hydro","2014",0.741547464239272,"electricity source","percent","Cameroon.2014","CMR.2014"
"Cameroon","CMR","Hydro","2015",0.749926013613495,"electricity source","percent","Cameroon.2015","CMR.2015"
"Cameroon","CMR","Hydro","2016",NA,"electricity source","percent","Cameroon.2016","CMR.2016"
"Cameroon","CMR","Hydro","2017",NA,"electricity source","percent","Cameroon.2017","CMR.2017"
"Cameroon","CMR","Hydro","2018",NA,"electricity source","percent","Cameroon.2018","CMR.2018"
"Cameroon","CMR","Gas","1999",0,"electricity source","percent","Cameroon.1999","CMR.1999"
"Cameroon","CMR","Gas","2000",0,"electricity source","percent","Cameroon.2000","CMR.2000"
"Cameroon","CMR","Gas","2001",0,"electricity source","percent","Cameroon.2001","CMR.2001"
"Cameroon","CMR","Gas","2002",0,"electricity source","percent","Cameroon.2002","CMR.2002"
"Cameroon","CMR","Gas","2003",0,"electricity source","percent","Cameroon.2003","CMR.2003"
"Cameroon","CMR","Gas","2004",0,"electricity source","percent","Cameroon.2004","CMR.2004"
"Cameroon","CMR","Gas","2005",0,"electricity source","percent","Cameroon.2005","CMR.2005"
"Cameroon","CMR","Gas","2006",0,"electricity source","percent","Cameroon.2006","CMR.2006"
"Cameroon","CMR","Gas","2007",0.0919320999427809,"electricity source","percent","Cameroon.2007","CMR.2007"
"Cameroon","CMR","Gas","2008",0.0880126738250308,"electricity source","percent","Cameroon.2008","CMR.2008"
"Cameroon","CMR","Gas","2009",0.0714162199550406,"electricity source","percent","Cameroon.2009","CMR.2009"
"Cameroon","CMR","Gas","2010",0.0706899474487201,"electricity source","percent","Cameroon.2010","CMR.2010"
"Cameroon","CMR","Gas","2011",0.061982773180206,"electricity source","percent","Cameroon.2011","CMR.2011"
"Cameroon","CMR","Gas","2012",0.0617989417989418,"electricity source","percent","Cameroon.2012","CMR.2012"
"Cameroon","CMR","Gas","2013",0.0618874773139746,"electricity source","percent","Cameroon.2013","CMR.2013"
"Cameroon","CMR","Gas","2014",0.0619310793237971,"electricity source","percent","Cameroon.2014","CMR.2014"
"Cameroon","CMR","Gas","2015",0.0599289730689553,"electricity source","percent","Cameroon.2015","CMR.2015"
"Cameroon","CMR","Gas","2016",NA,"electricity source","percent","Cameroon.2016","CMR.2016"
"Cameroon","CMR","Gas","2017",NA,"electricity source","percent","Cameroon.2017","CMR.2017"
"Cameroon","CMR","Gas","2018",NA,"electricity source","percent","Cameroon.2018","CMR.2018"
"Cameroon","CMR","Nuclear","1999",0,"electricity source","percent","Cameroon.1999","CMR.1999"
"Cameroon","CMR","Nuclear","2000",0,"electricity source","percent","Cameroon.2000","CMR.2000"
"Cameroon","CMR","Nuclear","2001",0,"electricity source","percent","Cameroon.2001","CMR.2001"
"Cameroon","CMR","Nuclear","2002",0,"electricity source","percent","Cameroon.2002","CMR.2002"
"Cameroon","CMR","Nuclear","2003",0,"electricity source","percent","Cameroon.2003","CMR.2003"
"Cameroon","CMR","Nuclear","2004",0,"electricity source","percent","Cameroon.2004","CMR.2004"
"Cameroon","CMR","Nuclear","2005",0,"electricity source","percent","Cameroon.2005","CMR.2005"
"Cameroon","CMR","Nuclear","2006",0,"electricity source","percent","Cameroon.2006","CMR.2006"
"Cameroon","CMR","Nuclear","2007",0,"electricity source","percent","Cameroon.2007","CMR.2007"
"Cameroon","CMR","Nuclear","2008",0,"electricity source","percent","Cameroon.2008","CMR.2008"
"Cameroon","CMR","Nuclear","2009",0,"electricity source","percent","Cameroon.2009","CMR.2009"
"Cameroon","CMR","Nuclear","2010",0,"electricity source","percent","Cameroon.2010","CMR.2010"
"Cameroon","CMR","Nuclear","2011",0,"electricity source","percent","Cameroon.2011","CMR.2011"
"Cameroon","CMR","Nuclear","2012",0,"electricity source","percent","Cameroon.2012","CMR.2012"
"Cameroon","CMR","Nuclear","2013",0,"electricity source","percent","Cameroon.2013","CMR.2013"
"Cameroon","CMR","Nuclear","2014",0,"electricity source","percent","Cameroon.2014","CMR.2014"
"Cameroon","CMR","Nuclear","2015",NA,"electricity source","percent","Cameroon.2015","CMR.2015"
"Cameroon","CMR","Nuclear","2016",NA,"electricity source","percent","Cameroon.2016","CMR.2016"
"Cameroon","CMR","Nuclear","2017",NA,"electricity source","percent","Cameroon.2017","CMR.2017"
"Cameroon","CMR","Nuclear","2018",NA,"electricity source","percent","Cameroon.2018","CMR.2018"
"Cameroon","CMR","Oil","1999",0.0124407582938389,"electricity source","percent","Cameroon.1999","CMR.1999"
"Cameroon","CMR","Oil","2000",0.0109195402298851,"electricity source","percent","Cameroon.2000","CMR.2000"
"Cameroon","CMR","Oil","2001",0.0189212086981079,"electricity source","percent","Cameroon.2001","CMR.2001"
"Cameroon","CMR","Oil","2002",0.0357575757575758,"electricity source","percent","Cameroon.2002","CMR.2002"
"Cameroon","CMR","Oil","2003",0.0423452768729642,"electricity source","percent","Cameroon.2003","CMR.2003"
"Cameroon","CMR","Oil","2004",0.0462287104622871,"electricity source","percent","Cameroon.2004","CMR.2004"
"Cameroon","CMR","Oil","2005",0.0579420579420579,"electricity source","percent","Cameroon.2005","CMR.2005"
"Cameroon","CMR","Oil","2006",0.111829220524873,"electricity source","percent","Cameroon.2006","CMR.2006"
"Cameroon","CMR","Oil","2007",0.15983215716193,"electricity source","percent","Cameroon.2007","CMR.2007"
"Cameroon","CMR","Oil","2008",0.153494103150854,"electricity source","percent","Cameroon.2008","CMR.2008"
"Cameroon","CMR","Oil","2009",0.22185716756009,"electricity source","percent","Cameroon.2009","CMR.2009"
"Cameroon","CMR","Oil","2010",0.197152059671131,"electricity source","percent","Cameroon.2010","CMR.2010"
"Cameroon","CMR","Oil","2011",0.185103867589934,"electricity source","percent","Cameroon.2011","CMR.2011"
"Cameroon","CMR","Oil","2012",0.184550264550265,"electricity source","percent","Cameroon.2012","CMR.2012"
"Cameroon","CMR","Oil","2013",0.18475499092559,"electricity source","percent","Cameroon.2013","CMR.2013"
"Cameroon","CMR","Oil","2014",0.184817945383615,"electricity source","percent","Cameroon.2014","CMR.2014"
"Cameroon","CMR","Oil","2015",0.178899082568807,"electricity source","percent","Cameroon.2015","CMR.2015"
"Cameroon","CMR","Oil","2016",NA,"electricity source","percent","Cameroon.2016","CMR.2016"
"Cameroon","CMR","Oil","2017",NA,"electricity source","percent","Cameroon.2017","CMR.2017"
"Cameroon","CMR","Oil","2018",NA,"electricity source","percent","Cameroon.2018","CMR.2018"
"Cameroon","CMR","Renewables","1999",0,"electricity source","percent","Cameroon.1999","CMR.1999"
"Cameroon","CMR","Renewables","2000",0,"electricity source","percent","Cameroon.2000","CMR.2000"
"Cameroon","CMR","Renewables","2001",0,"electricity source","percent","Cameroon.2001","CMR.2001"
"Cameroon","CMR","Renewables","2002",0,"electricity source","percent","Cameroon.2002","CMR.2002"
"Cameroon","CMR","Renewables","2003",0,"electricity source","percent","Cameroon.2003","CMR.2003"
"Cameroon","CMR","Renewables","2004",0,"electricity source","percent","Cameroon.2004","CMR.2004"
"Cameroon","CMR","Renewables","2005",0,"electricity source","percent","Cameroon.2005","CMR.2005"
"Cameroon","CMR","Renewables","2006",0.125930278104191,"electricity source","percent","Cameroon.2006","CMR.2006"
"Cameroon","CMR","Renewables","2007",0.0144955178333015,"electricity source","percent","Cameroon.2007","CMR.2007"
"Cameroon","CMR","Renewables","2008",0.0135539517690547,"electricity source","percent","Cameroon.2008","CMR.2008"
"Cameroon","CMR","Renewables","2009",0.0122773646896075,"electricity source","percent","Cameroon.2009","CMR.2009"
"Cameroon","CMR","Renewables","2010",0.0100016952025767,"electricity source","percent","Cameroon.2010","CMR.2010"
"Cameroon","CMR","Renewables","2011",0.0103023137983449,"electricity source","percent","Cameroon.2011","CMR.2011"
"Cameroon","CMR","Renewables","2012",0.0135449735449735,"electricity source","percent","Cameroon.2012","CMR.2012"
"Cameroon","CMR","Renewables","2013",0.0123411978221416,"electricity source","percent","Cameroon.2013","CMR.2013"
