"flight","departure_time","arrival_time","origin","day","month","year","airport"
"NE* 185","15:35","17:15","YNB",17,3,2020,"CAI"
"WY 405","14:45","17:25","MCT",17,3,2020,"CAI"
"MS 886","12:45","17:45","NDJ",17,3,2020,"CAI"
"EY 4937","12:45","17:45","NDJ",17,3,2020,"CAI"
"ET 1460","16:00","17:50","ATH",17,3,2020,"CAI"
"MS 792","13:40","17:50","FCO",17,3,2020,"CAI"
"TP 7001","13:40","17:50","FCO",17,3,2020,"CAI"
"A3 1302","16:00","17:50","ATH",17,3,2020,"CAI"
"MS 748","16:00","17:50","ATH",17,3,2020,"CAI"
"MS 846","13:25","18:05","ALG",17,3,2020,"CAI"
"MS 9000","13:00","18:10","FRA",17,3,2020,"CAI"
"AC 9598","13:00","18:10","FRA",17,3,2020,"CAI"
"UA 9106","13:00","18:10","FRA",17,3,2020,"CAI"
"LH 580","13:00","18:10","FRA",17,3,2020,"CAI"
"MS 8069","16:05","18:25","AUH",17,3,2020,"CAI"
"JU 7551","16:05","18:25","AUH",17,3,2020,"CAI"
"AZ 4143","16:05","18:25","AUH",17,3,2020,"CAI"
"RJ 505","16:55","18:25","AMM",17,3,2020,"CAI"
"EY 655","16:05","18:25","AUH",17,3,2020,"CAI"
"NP 102","17:10","18:35","TIF",17,3,2020,"CAI"
"FT* 102","17:45","18:45","SSH",17,3,2020,"CAI"
"TP 6991","14:30","18:50","VIE",17,3,2020,"CAI"
"OS 7141","14:30","18:50","VIE",17,3,2020,"CAI"
"MS 798","14:30","18:50","VIE",17,3,2020,"CAI"
"MS 788","14:10","18:50","MUC",17,3,2020,"CAI"
"LH 7176","14:10","18:50","MUC",17,3,2020,"CAI"
"TP 7003","14:10","18:50","MUC",17,3,2020,"CAI"
"TP 7015","14:05","19:00","GVA",17,3,2020,"CAI"
"MS 772","14:05","19:00","GVA",17,3,2020,"CAI"
"LX 4190","14:05","19:00","GVA",17,3,2020,"CAI"
"TU 813","15:00","19:05","TUN",17,3,2020,"CAI"
"SQ 6033","17:01","19:10","DXB",17,3,2020,"CAI"
"LO 4181","14:55","19:10","BUD",17,3,2020,"CAI"
"MS 752","14:55","19:10","BUD",17,3,2020,"CAI"
"MS 732","14:55","19:50","SXF",17,3,2020,"CAI"
"SA 7180","18:50","20:00","LXR",17,3,2020,"CAI"
"MS 398","18:35","20:00","ASW",17,3,2020,"CAI"
"XY 567","18:50","20:00","JED",17,3,2020,"CAI"
"MS 360","18:50","20:00","LXR",17,3,2020,"CAI"
"MS 8063","17:15","20:00","BAH",17,3,2020,"CAI"
"GF 79","17:15","20:00","BAH",17,3,2020,"CAI"
"MS 800","14:50","20:10","CDG",17,3,2020,"CAI"
"TP 7019","15:25","20:20","FRA",17,3,2020,"CAI"
"UA 7720","15:25","20:20","FRA",17,3,2020,"CAI"
"LH 7174","15:25","20:20","FRA",17,3,2020,"CAI"
"AC 6514","15:25","20:20","FRA",17,3,2020,"CAI"
"MS 786","15:25","20:20","FRA",17,3,2020,"CAI"
"TP 7010","15:00","20:25","AMS",17,3,2020,"CAI"
"ET 1454","15:00","20:25","AMS",17,3,2020,"CAI"
"MS 758","15:00","20:25","AMS",17,3,2020,"CAI"
"MS 754","14:50","20:25","MAD",17,3,2020,"CAI"
"TP 7009","14:50","20:25","MAD",17,3,2020,"CAI"
"J9 733","18:10","20:30","KWI",17,3,2020,"CAI"
"LO 4605","19:10","20:30","ISL",17,3,2020,"CAI"
"MS 9294","19:10","20:30","ISL",17,3,2020,"CAI"
"TK 694","19:10","20:30","ISL",17,3,2020,"CAI"
"ET 1458","19:10","20:35","AMM",17,3,2020,"CAI"
"MS 730","17:05","20:35","DME",17,3,2020,"CAI"
"MS 702","19:10","20:35","AMM",17,3,2020,"CAI"
"NP 116","20:30","22:00","ELQ",17,3,2020,"CAI"
"MS 458","21:00","22:00","SSH",17,3,2020,"CAI"
"A3 1364","21:00","22:00","SSH",17,3,2020,"CAI"
"G9 832","20:10","22:20","RKT",17,3,2020,"CAI"
"NP 162","20:30","22:25","KWI",17,3,2020,"CAI"
"NP 108","22:30","22:55","TUU",17,3,2020,"CAI"
"QF 8925","20:50","23:05","DXB",17,3,2020,"CAI"
"EK 925","20:50","23:05","DXB",17,3,2020,"CAI"
"PS 397","20:00","23:20","KBP",17,3,2020,"CAI"
"KL 2360","18:10","23:35","CDG",17,3,2020,"CAI"
"TK 6468","22:05","23:35","IST",17,3,2020,"CAI"
"DL 8622","18:10","23:35","CDG",17,3,2020,"CAI"
"AF 570","18:10","23:35","CDG",17,3,2020,"CAI"
"NP 140","22:35","23:45","HAS",17,3,2020,"CAI"
"MS 648","22:00","23:55","RUH",17,3,2020,"CAI"
"NP 110","23:20","23:59","AJF",17,3,2020,"CAI"
"MS 9011","19:30","00:20","MUC",17,3,2020,"CAI"
"AC 9282","19:30","00:20","MUC",17,3,2020,"CAI"
"EY 657","21:45","00:05","AUH",18,3,2020,"CAI"
"MS 8073","21:45","00:05","AUH",18,3,2020,"CAI"
"JU 7572","21:45","00:05","AUH",18,3,2020,"CAI"
"AZ 4105","21:45","00:05","AUH",18,3,2020,"CAI"
"WY 407","21:30","00:05","MCT",18,3,2020,"CAI"
"G9 620","22:05","00:10","SHJ",18,3,2020,"CAI"
"MS 670","23:00","00:20","JED",18,3,2020,"CAI"
"LH 586","19:30","00:20","MUC",18,3,2020,"CAI"
"AC 9282","19:30","00:20","MUC",18,3,2020,"CAI"
"MS 9011","19:30","00:20","MUC",18,3,2020,"CAI"
"FT* 172","23:35","00:25","YNB",18,3,2020,"CAI"
"TRQ 112","22:00","00:30","KRT",18,3,2020,"CAI"
"LH 8290","19:50","00:45","FRA",18,3,2020,"CAI"
"SU 400","20:50","00:45","SVO",18,3,2020,"CAI"
"SV 6024","20:50","00:45","SVO",18,3,2020,"CAI"
"MS 9463","22:05","01:20","ADD",18,3,2020,"CAI"
"A3 1977","22:05","01:20","ADD",18,3,2020,"CAI"
"ET 452","22:05","01:20","ADD",18,3,2020,"CAI"
"NE* 181","23:40","01:20","YNB",18,3,2020,"CAI"
"MS 644","00:20","01:40","JED",18,3,2020,"CAI"
"KU 543","23:30","01:50","KWI",18,3,2020,"CAI"
"MS 9230","23:50","01:50","ATH",18,3,2020,"CAI"
"A3 930","23:50","01:50","ATH",18,3,2020,"CAI"
"AZ 894","22:10","02:25","FCO",18,3,2020,"CAI"
"TK 692","01:30","02:50","ISL",18,3,2020,"CAI"
"MS 9290","01:30","02:50","ISL",18,3,2020,"CAI"
"RO 101","00:30","03:15","OTP",18,3,2020,"CAI"
"MS 676","02:20","03:20","MED",18,3,2020,"CAI"
"BA 155","20:30","03:25","LHR",18,3,2020,"CAI"
"IB 7368","20:30","03:25","LHR",18,3,2020,"CAI"
"RJ 507","01:55","03:25","AMM",18,3,2020,"CAI"
"MS 982","12:00","04:20","IAD",18,3,2020,"CAI"
"MS 967","02:20","04:20","SHJ",18,3,2020,"CAI"
"MS 664","03:30","04:50","JED",18,3,2020,"CAI"
"AZ 5767","02:50","05:10","AUH",18,3,2020,"CAI"
"HM 5404","02:50","05:10","AUH",18,3,2020,"CAI"
"MH 5521","02:50","05:10","AUH",18,3,2020,"CAI"
"MS 8065","02:50","05:10","AUH",18,3,2020,"CAI"
"EY 651","02:50","05:10","AUH",18,3,2020,"CAI"
"GA 9122","02:50","05:10","AUH",18,3,2020,"CAI"
"JU 7554","02:50","05:10","AUH",18,3,2020,"CAI"
"MS 834","03:25","05:15","ASM",18,3,2020,"CAI"
"EY 4913","03:25","05:15","ASM",18,3,2020,"CAI"
"TK 4624","03:25","05:15","ASM",18,3,2020,"CAI"
"MS 854","03:10","05:40","KRT",18,3,2020,"CAI"
"KQ 4702","03:10","05:40","KRT",18,3,2020,"CAI"
"EY 4929","03:10","05:40","KRT",18,3,2020,"CAI"
"MS 650","04:00","05:55","RUH",18,3,2020,"CAI"
"MS 714","04:30","06:00","BEY",18,3,2020,"CAI"
"A3 1328","05:00","06:00","HRG",18,3,2020,"CAI"
"LH 7181","05:00","06:00","HRG",18,3,2020,"CAI"
"MS 43","05:00","06:00","HRG",18,3,2020,"CAI"
"MS 740","04:35","06:00","AMM",18,3,2020,"CAI"
"AI 7691","02:50","06:10","BOM",18,3,2020,"CAI"
"MS 969","02:50","06:10","BOM",18,3,2020,"CAI"
"MS 8102","00:25","06:10","CMN",18,3,2020,"CAI"
"AT 272","00:25","06:10","CMN",18,3,2020,"CAI"
"MS 694","05:15","06:15","MED",18,3,2020,"CAI"
"MS 684","04:05","06:20","DMM",18,3,2020,"CAI"
"NE* 171","04:15","06:20","JED",18,3,2020,"CAI"
"MS 613","04:15","06:20","KWI",18,3,2020,"CAI"
"MS 862","23:30","06:25","CMN",18,3,2020,"CAI"
"MS 91","05:05","06:30","ASW",18,3,2020,"CAI"
"A3 1309","05:05","06:30","ASW",18,3,2020,"CAI"
"MS 21","05:30","06:30","SSH",18,3,2020,"CAI"
"A3 1305","05:30","06:30","SSH",18,3,2020,"CAI"
"NP 142","04:25","06:35","GIZ",18,3,2020,"CAI"
"MS 674","05:20","06:40","JED",18,3,2020,"CAI"
"ET 1450","04:15","06:55","ADD",18,3,2020,"CAI"
"A3 1321","04:15","06:55","ADD",18,3,2020,"CAI"
"MS 852","04:15","06:55","ADD",18,3,2020,"CAI"
"MS 181","06:15","07:00","HBE",18,3,2020,"CAI"
"MS 666","06:40","08:00","JED",18,3,2020,"CAI"
"RJ 501","06:45","08:15","AMM",18,3,2020,"CAI"
"MS 352","07:30","08:40","LXR",18,3,2020,"CAI"
"TK 690","07:25","08:40","ISL",18,3,2020,"CAI"
"MS 9292","07:25","08:40","ISL",18,3,2020,"CAI"
"MS 446","08:15","09:10","ATZ",18,3,2020,"CAI"
"G9 624","07:05","09:10","SHJ",18,3,2020,"CAI"
"AI 7684","08:15","09:10","ATZ",18,3,2020,"CAI"
"UJ 906","07:55","09:20","JED",18,3,2020,"CAI"
"XY 569","08:15","09:25","JED",18,3,2020,"CAI"
"ME 304","08:30","10:00","BEY",18,3,2020,"CAI"
"FT* 104","09:00","10:00","LXR",18,3,2020,"CAI"
"MS 549","06:15","10:00","NDJ",18,3,2020,"CAI"
"MS 302","09:15","10:15","SSH",18,3,2020,"CAI"
"MS 392","08:55","10:20","ASW",18,3,2020,"CAI"
"QF 8927","08:10","10:25","DXB",18,3,2020,"CAI"
"MK 9928","08:10","10:25","DXB",18,3,2020,"CAI"
"CZ 4773","08:10","10:25","DXB",18,3,2020,"CAI"
"EK 927","08:10","10:25","DXB",18,3,2020,"CAI"
"XY 263","08:50","10:40","RUH",18,3,2020,"CAI"
"NP 72","09:35","10:45","LXR",18,3,2020,"CAI"
"MS 93","09:25","10:50","ASW",18,3,2020,"CAI"
"MS 720","09:30","11:00","AMM",18,3,2020,"CAI"
"MS 986","18:30","11:05","JFK",18,3,2020,"CAI"
"NE* 183","09:35","11:15","YNB",18,3,2020,"CAI"
"MSC 306","10:30","11:30","SSH",18,3,2020,"CAI"
"J9 731","09:10","11:30","KWI",18,3,2020,"CAI"
"MS 841","07:45","11:30","NBO",18,3,2020,"CAI"
"MS 8067","09:30","11:45","AUH",18,3,2020,"CAI"
"JU 7550","09:30","11:45","AUH",18,3,2020,"CAI"
"GA 9124","09:30","11:45","AUH",18,3,2020,"CAI"
"MH 5523","09:30","11:45","AUH",18,3,2020,"CAI"
"BT 5777","09:30","11:45","AUH",18,3,2020,"CAI"
"AZ 5797","09:30","11:45","AUH",18,3,2020,"CAI"
"EY 653","09:30","11:45","AUH",18,3,2020,"CAI"
"MS 902","10:00","12:10","DXB",18,3,2020,"CAI"
"RJ 503","11:00","12:30","AMM",18,3,2020,"CAI"
"MS 362","11:20","12:30","LXR",18,3,2020,"CAI"
"AI 7686","11:20","12:30","LXR",18,3,2020,"CAI"
"MS 8061","10:10","12:50","BAH",18,3,2020,"CAI"
"GF 71","10:10","12:50","BAH",18,3,2020,"CAI"
"MS 640","11:55","12:55","MED",18,3,2020,"CAI"
"MS 662","11:40","12:55","JED",18,3,2020,"CAI"
"AH 4038","08:30","13:15","ALG",18,3,2020,"CAI"
"MS 432","12:00","13:25","RMF",18,3,2020,"CAI"
"MSC 314","12:00","13:30","ASW",18,3,2020,"CAI"
"MS 638","12:20","13:50","BGW",18,3,2020,"CAI"
"MS 636","12:10","14:05","EBL",18,3,2020,"CAI"
"XY 267","12:25","14:15","RUH",18,3,2020,"CAI"
"FT* 1174","13:30","14:20","YNB",18,3,2020,"CAI"
"NP 54","13:40","14:45","SSH",18,3,2020,"CAI"
"NP 64","13:40","14:45","HRG",18,3,2020,"CAI"
"MS 652","13:00","14:55","RUH",18,3,2020,"CAI"
"G9 622","13:00","15:05","SHJ",18,3,2020,"CAI"
"TK 4628","14:00","15:10","ISL",18,3,2020,"CAI"
"SQ 6038","14:00","15:10","ISL",18,3,2020,"CAI"
"ET 1464","14:00","15:10","ISL",18,3,2020,"CAI"
"MS 738","14:00","15:10","ISL",18,3,2020,"CAI"
"A3 1356","14:15","15:15","SSH",18,3,2020,"CAI"
"AI 7676","14:15","15:15","SSH",18,3,2020,"CAI"
"MS 306","14:15","15:15","SSH",18,3,2020,"CAI"
"MS 682","13:00","15:15","DMM",18,3,2020,"CAI"
"MS 611","13:25","15:25","KWI",18,3,2020,"CAI"
"LH 582","10:25","15:35","FRA",18,3,2020,"CAI"
"MS 9002","10:25","15:35","FRA",18,3,2020,"CAI"
"UA 8817","10:25","15:35","FRA",18,3,2020,"CAI"
"MS 844","11:35","15:35","TUN",18,3,2020,"CAI"
"AC 9515","10:25","15:35","FRA",18,3,2020,"CAI"
"OS 863","11:10","15:40","VIE",18,3,2020,"CAI"
"MS 9200","11:10","15:40","VIE",18,3,2020,"CAI"
"MS 708","14:20","15:45","AMM",18,3,2020,"CAI"
"A3 1363","14:25","15:50","ASW",18,3,2020,"CAI"
"MS 412","14:25","15:50","ASW",18,3,2020,"CAI"
"EY 4900","14:50","16:50","AUH",18,3,2020,"CAI"
"MS 915","14:50","16:50","AUH",18,3,2020,"CAI"
"EK 923","15:00","17:15","DXB",18,3,2020,"CAI"
"QF 8923","15:00","17:15","DXB",18,3,2020,"CAI"
"NE* 185","15:35","17:15","YNB",18,3,2020,"CAI"
"A3 1359","16:20","17:25","HRG",18,3,2020,"CAI"
"MS 338","16:20","17:25","HRG",18,3,2020,"CAI"
"WY 405","14:45","17:25","MCT",18,3,2020,"CAI"
"MS 396","16:20","17:45","ASW",18,3,2020,"CAI"
"MS 748","16:00","17:50","ATH",18,3,2020,"CAI"
"A3 1302","16:00","17:50","ATH",18,3,2020,"CAI"
"ET 1460","16:00","17:50","ATH",18,3,2020,"CAI"
"MS 792","13:40","17:50","FCO",18,3,2020,"CAI"
"TP 7001","13:40","17:50","FCO",18,3,2020,"CAI"
"MS 846","13:25","18:05","ALG",18,3,2020,"CAI"
"AC 9598","13:00","18:10","FRA",18,3,2020,"CAI"
"LH 580","13:00","18:10","FRA",18,3,2020,"CAI"
"MS 9000","13:00","18:10","FRA",18,3,2020,"CAI"
"UA 9106","13:00","18:10","FRA",18,3,2020,"CAI"
"AZ 4143","16:05","18:25","AUH",18,3,2020,"CAI"
"EY 655","16:05","18:25","AUH",18,3,2020,"CAI"
"MS 8069","16:05","18:25","AUH",18,3,2020,"CAI"
"JU 7551","16:05","18:25","AUH",18,3,2020,"CAI"
"RJ 505","16:55","18:25","AMM",18,3,2020,"CAI"
"ME 306","17:45","19:15","BEY",18,3,2020,"CAI"
"MS 398","18:10","19:35","ASW",18,3,2020,"CAI"
"MS 848","13:50","19:45","CMN",18,3,2020,"CAI"
"AT 9410","13:50","19:45","CMN",18,3,2020,"CAI"
"MS 672","18:30","19:50","JED",18,3,2020,"CAI"
"MS 448","19:00","19:55","ATZ",18,3,2020,"CAI"
"MS 726","14:35","20:00","BRU",18,3,2020,"CAI"
"XY 567","18:50","20:00","JED",18,3,2020,"CAI"
"MS 800","14:50","20:10","CDG",18,3,2020,"CAI"
"NE* 111","18:30","20:15","HAS",18,3,2020,"CAI"
"MS 786","15:25","20:20","FRA",18,3,2020,"CAI"
"AC 6514","15:25","20:20","FRA",18,3,2020,"CAI"
"LH 7174","15:25","20:20","FRA",18,3,2020,"CAI"
"TP 7019","15:25","20:20","FRA",18,3,2020,"CAI"
"UA 7720","15:25","20:20","FRA",18,3,2020,"CAI"
"MS 340","19:20","20:25","HRG",18,3,2020,"CAI"
"TP 7010","15:00","20:25","AMS",18,3,2020,"CAI"
"MS 758","15:00","20:25","AMS",18,3,2020,"CAI"
"MS 754","14:50","20:25","MAD",18,3,2020,"CAI"
"TP 7009","14:50","20:25","MAD",18,3,2020,"CAI"
"TG 4905","19:20","20:25","HRG",18,3,2020,"CAI"
"ET 1454","15:00","20:25","AMS",18,3,2020,"CAI"
"TP 7013","15:25","20:30","BCN",18,3,2020,"CAI"
"MS 768","15:25","20:30","BCN",18,3,2020,"CAI"
"J9 733","18:10","20:30","KWI",18,3,2020,"CAI"
"MS 9294","19:10","20:30","ISL",18,3,2020,"CAI"
"LO 4605","19:10","20:30","ISL",18,3,2020,"CAI"
"TK 694","19:10","20:30","ISL",18,3,2020,"CAI"
"MS 742","19:10","20:35","LCA",18,3,2020,"CAI"
"ET 1458","19:10","20:35","AMM",18,3,2020,"CAI"
"MS 702","19:10","20:35","AMM",18,3,2020,"CAI"
"TG 4903","21:00","22:00","SSH",18,3,2020,"CAI"
"A3 1364","21:00","22:00","SSH",18,3,2020,"CAI"
"MS 458","21:00","22:00","SSH",18,3,2020,"CAI"
"EY 4930","19:30","22:00","KRT",18,3,2020,"CAI"
"MS 856","19:30","22:00","KRT",18,3,2020,"CAI"
"NP 116","20:30","22:00","ELQ",18,3,2020,"CAI"
"G9 832","20:10","22:20","RKT",18,3,2020,"CAI"
"MS 688","20:15","22:30","DMM",18,3,2020,"CAI"
"QF 8925","20:50","23:05","DXB",18,3,2020,"CAI"
"EK 925","20:50","23:05","DXB",18,3,2020,"CAI"
"MS 9503","20:00","23:20","KBP",18,3,2020,"CAI"
"PS 397","20:00","23:20","KBP",18,3,2020,"CAI"
"AF 570","18:10","23:35","CDG",18,3,2020,"CAI"
"DL 8622","18:10","23:35","CDG",18,3,2020,"CAI"
"KL 2360","18:10","23:35","CDG",18,3,2020,"CAI"
"MS 648","22:00","23:55","RUH",18,3,2020,"CAI"
"MS 648","22:00","23:55","RUH",19,3,2020,"CAI"
"WY 407","21:30","00:05","MCT",19,3,2020,"CAI"
"MS 8073","21:45","00:05","AUH",19,3,2020,"CAI"
"EY 657","21:45","00:05","AUH",19,3,2020,"CAI"
"JU 7572","21:45","00:05","AUH",19,3,2020,"CAI"
"AZ 4105","21:45","00:05","AUH",19,3,2020,"CAI"
"G9 620","22:05","00:10","SHJ",19,3,2020,"CAI"
"MS 670","23:00","00:20","JED",19,3,2020,"CAI"
"FT* 172","23:35","00:25","YNB",19,3,2020,"CAI"
"TRQ 112","22:00","00:30","KRT",19,3,2020,"CAI"
"LH 8290","19:50","00:45","FRA",19,3,2020,"CAI"
"SV 6024","20:50","00:45","SVO",19,3,2020,"CAI"
"SU 400","20:50","00:45","SVO",19,3,2020,"CAI"
"NE* 3303","20:00","01:00","LEJ",19,3,2020,"CAI"
"ET 452","22:05","01:20","ADD",19,3,2020,"CAI"
"A3 1977","22:05","01:20","ADD",19,3,2020,"CAI"
"MS 9463","22:05","01:20","ADD",19,3,2020,"CAI"
"NE* 181","23:40","01:20","YNB",19,3,2020,"CAI"
"MS 67","00:15","01:25","LXR",19,3,2020,"CAI"
"MS 644","00:20","01:40","JED",19,3,2020,"CAI"
"KU 543","23:30","01:50","KWI",19,3,2020,"CAI"
"A3 930","23:50","01:50","ATH",19,3,2020,"CAI"
"MS 9230","23:50","01:50","ATH",19,3,2020,"CAI"
"LH 9858","21:15","02:05","MUC",19,3,2020,"CAI"
"LX 238","21:25","02:20","ZRH",19,3,2020,"CAI"
"MS 9271","21:25","02:20","ZRH",19,3,2020,"CAI"
"KE 6287","22:10","02:25","FCO",19,3,2020,"CAI"
"EY 2918","22:10","02:25","FCO",19,3,2020,"CAI"
"AZ 894","22:10","02:25","FCO",19,3,2020,"CAI"
"NE* 141","00:10","02:30","ELQ",19,3,2020,"CAI"
"TK 692","01:30","02:50","ISL",19,3,2020,"CAI"
"MS 9290","01:30","02:50","ISL",19,3,2020,"CAI"
"MS 676","02:20","03:20","MED",19,3,2020,"CAI"
"IB 7368","20:30","03:25","LHR",19,3,2020,"CAI"
"BA 155","20:30","03:25","LHR",19,3,2020,"CAI"
"RJ 507","01:55","03:25","AMM",19,3,2020,"CAI"
"MS 967","02:20","04:20","SHJ",19,3,2020,"CAI"
"MS 664","03:30","04:50","JED",19,3,2020,"CAI"
"MS 8065","02:50","05:10","AUH",19,3,2020,"CAI"
"TP 6993","22:30","05:10","LHR",19,3,2020,"CAI"
"EY 651","02:50","05:10","AUH",19,3,2020,"CAI"
"AZ 5767","02:50","05:10","AUH",19,3,2020,"CAI"
"GA 9122","02:50","05:10","AUH",19,3,2020,"CAI"
"HM 5404","02:50","05:10","AUH",19,3,2020,"CAI"
"JU 7554","02:50","05:10","AUH",19,3,2020,"CAI"
"MS 780","22:30","05:10","LHR",19,3,2020,"CAI"
"MH 5521","02:50","05:10","AUH",19,3,2020,"CAI"
"AC 6510","22:30","05:10","LHR",19,3,2020,"CAI"
"MS 854","03:10","05:40","KRT",19,3,2020,"CAI"
"EY 4911","21:45","05:45","JNB",19,3,2020,"CAI"
"SA 7207","21:45","05:45","JNB",19,3,2020,"CAI"
"A3 1335","21:45","05:45","JNB",19,3,2020,"CAI"
"MS 840","21:45","05:45","JNB",19,3,2020,"CAI"
"MS 650","04:00","05:55","RUH",19,3,2020,"CAI"
"MS 740","04:35","06:00","AMM",19,3,2020,"CAI"
"MS 714","04:30","06:00","BEY",19,3,2020,"CAI"
"AI 7691","02:50","06:10","BOM",19,3,2020,"CAI"
"MS 969","02:50","06:10","BOM",19,3,2020,"CAI"
"MS 694","05:15","06:15","MED",19,3,2020,"CAI"
"MS 613","04:15","06:20","KWI",19,3,2020,"CAI"
"NE* 171","04:15","06:20","JED",19,3,2020,"CAI"
"MS 684","04:05","06:20","DMM",19,3,2020,"CAI"
"MS 862","23:30","06:25","CMN",19,3,2020,"CAI"
"A3 1305","05:30","06:30","SSH",19,3,2020,"CAI"
"MS 21","05:30","06:30","SSH",19,3,2020,"CAI"
"MS 91","05:05","06:30","ASW",19,3,2020,"CAI"
"A3 1309","05:05","06:30","ASW",19,3,2020,"CAI"
"MS 674","05:20","06:40","JED",19,3,2020,"CAI"
"XY 565","05:30","06:40","JED",19,3,2020,"CAI"
"MS 931","04:25","06:55","MCT",19,3,2020,"CAI"
"MS 181","06:15","07:00","HBE",19,3,2020,"CAI"
"MS 43","06:00","07:00","HRG",19,3,2020,"CAI"
"A3 1328","06:00","07:00","HRG",19,3,2020,"CAI"
"EY 4901","05:05","07:05","AUH",19,3,2020,"CAI"
"A3 1307","05:05","07:05","AUH",19,3,2020,"CAI"
"MS 917","05:05","07:05","AUH",19,3,2020,"CAI"
"MS 911","05:00","07:10","DXB",19,3,2020,"CAI"
"SQ 6031","05:00","07:10","DXB",19,3,2020,"CAI"
"A3 1345","05:00","07:10","DXB",19,3,2020,"CAI"
"MS 666","06:40","08:00","JED",19,3,2020,"CAI"
"RJ 501","06:45","08:15","AMM",19,3,2020,"CAI"
"MS 850","04:50","08:35","NBO",19,3,2020,"CAI"
"EY 4935","04:50","08:35","NBO",19,3,2020,"CAI"
"MS 352","07:30","08:40","LXR",19,3,2020,"CAI"
"MS 9292","07:25","08:40","ISL",19,3,2020,"CAI"
"TK 690","07:25","08:40","ISL",19,3,2020,"CAI"
"MS 631","07:15","09:05","AHB",19,3,2020,"CAI"
"MS 835","06:10","09:35","EBB",19,3,2020,"CAI"
"ME 304","08:30","10:00","BEY",19,3,2020,"CAI"
"FT* 104","09:00","10:00","LXR",19,3,2020,"CAI"
"G9 622","08:05","10:10","SHJ",19,3,2020,"CAI"
"NP 52","09:05","10:10","SSH",19,3,2020,"CAI"
"MS 392","08:55","10:20","ASW",19,3,2020,"CAI"
"EK 927","08:10","10:25","DXB",19,3,2020,"CAI"
"MK 9928","08:10","10:25","DXB",19,3,2020,"CAI"
"QF 8927","08:10","10:25","DXB",19,3,2020,"CAI"
"CZ 4773","08:10","10:25","DXB",19,3,2020,"CAI"
"MS 450","09:30","10:30","HMB",19,3,2020,"CAI"
"RBG 590","10:20","10:40","TUU",19,3,2020,"CAI"
"XY 263","08:50","10:40","RUH",19,3,2020,"CAI"
"NP 82","09:20","10:45","ASW",19,3,2020,"CAI"
"NP 72","09:35","10:45","LXR",19,3,2020,"CAI"
"MSC 302","10:00","11:00","LXR",19,3,2020,"CAI"
"MS 720","09:30","11:00","AMM",19,3,2020,"CAI"
"MS 986","18:30","11:05","JFK",19,3,2020,"CAI"
"NE* 183","09:35","11:15","YNB",19,3,2020,"CAI"
"J9 731","09:10","11:30","KWI",19,3,2020,"CAI"
"J4* 160","09:00","11:30","KRT",19,3,2020,"CAI"
"IA 101","10:00","11:30","BGW",19,3,2020,"CAI"
"MSC 314","10:00","11:30","ASW",19,3,2020,"CAI"
"MS 464","10:30","11:40","LXR",19,3,2020,"CAI"
"MH 5523","09:30","11:45","AUH",19,3,2020,"CAI"
"KE 7903","09:30","11:45","AUH",19,3,2020,"CAI"
"MS 902","10:00","12:10","DXB",19,3,2020,"CAI"
"SA 7182","11:20","12:30","LXR",19,3,2020,"CAI"
"RJ 503","11:00","12:30","AMM",19,3,2020,"CAI"
"MS 362","11:20","12:30","LXR",19,3,2020,"CAI"
"MS 8061","10:10","12:50","BAH",19,3,2020,"CAI"
"GF 71","10:10","12:50","BAH",19,3,2020,"CAI"
"MS 640","11:55","12:55","MED",19,3,2020,"CAI"
"MS 662","11:40","12:55","JED",19,3,2020,"CAI"
"MS 462","12:00","13:05","HRG",19,3,2020,"CAI"
"NE* 193","11:15","13:15","AJF",19,3,2020,"CAI"
"MS 744","11:50","13:15","LCA",19,3,2020,"CAI"
"MS 432","12:00","13:25","RMF",19,3,2020,"CAI"
"MS 638","12:20","13:50","BGW",19,3,2020,"CAI"
"XY 267","12:25","14:15","RUH",19,3,2020,"CAI"
"FT* 1174","13:30","14:20","YNB",19,3,2020,"CAI"
"MP 8141","09:05","14:30","AMS",19,3,2020,"CAI"
"FT* 106","13:20","14:45","ASW",19,3,2020,"CAI"
"NP 64","13:40","14:45","HRG",19,3,2020,"CAI"
"NP 54","13:40","14:45","SSH",19,3,2020,"CAI"
"MS 652","13:00","14:55","RUH",19,3,2020,"CAI"
"MSC 306","14:00","15:00","SSH",19,3,2020,"CAI"
"SQ 6038","14:00","15:10","ISL",19,3,2020,"CAI"
"MS 738","14:00","15:10","ISL",19,3,2020,"CAI"
"ET 1464","14:00","15:10","ISL",19,3,2020,"CAI"
"XY 569","14:00","15:10","JED",19,3,2020,"CAI"
"TK 4628","14:00","15:10","ISL",19,3,2020,"CAI"
"MS 282","14:15","15:15","SSH",19,3,2020,"CAI"
"MS 682","13:00","15:15","DMM",19,3,2020,"CAI"
"MS 396","13:55","15:20","ASW",19,3,2020,"CAI"
"MS 611","13:25","15:25","KWI",19,3,2020,"CAI"
"MS 456","14:30","15:30","SSH",19,3,2020,"CAI"
"MS 844","11:35","15:35","TUN",19,3,2020,"CAI"
"MS 412","14:25","15:50","ASW",19,3,2020,"CAI"
"A3 1363","14:25","15:50","ASW",19,3,2020,"CAI"
"EY 4900","14:50","16:50","AUH",19,3,2020,"CAI"
"MS 915","14:50","16:50","AUH",19,3,2020,"CAI"
"NP 192","16:05","17:10","SAW",19,3,2020,"CAI"
